,statistic,Location,Opp,mean,std,max,min,median,n_games,mean_all,std_all,max_all,min_all,median_all,n_games_all
276,AST,Away,NOP,7.071428571428571,3.099982275738059,11.0,1.0,8.0,14,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
277,AST,Away,NYK,4.777777777777778,3.70060055186242,11.0,0.0,5.0,9,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
278,AST,Away,OKC,6.0,2.4720661623652207,11.0,2.0,6.0,19,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
279,AST,Away,ORL,6.777777777777778,2.048034287907418,10.0,3.0,7.0,9,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
280,AST,Away,PHI,6.333333333333333,2.8722813232690143,12.0,2.0,6.0,9,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
281,AST,Away,PHO,6.176470588235294,3.778810892953745,15.0,2.0,5.0,17,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
282,AST,Away,POR,6.052631578947368,2.758294243640972,11.0,1.0,6.0,19,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
283,AST,Away,SAC,6.411764705882353,2.8297266548513957,11.0,1.0,6.0,17,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
284,AST,Away,SAS,6.117647058823529,2.8258262716676446,11.0,2.0,6.0,17,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
285,AST,Away,TOR,6.545454545454546,2.3817487845545915,12.0,4.0,7.0,11,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
286,AST,Away,UTA,5.5,2.2803508501982757,11.0,2.0,5.0,16,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
287,AST,Away,WAS,4.5,2.718251071716682,10.0,1.0,4.0,10,6.238693467336684,2.736231444964152,15.0,0.0,6.0,398
288,AST,Home,ATL,5.428571428571429,3.644957377763735,12.0,1.0,5.0,7,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
289,AST,Home,BOS,5.222222222222222,3.345809983314122,11.0,0.0,5.0,9,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
290,AST,Home,BRK,5.333333333333333,1.505545305418162,8.0,4.0,5.0,6,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
291,AST,Home,CHA,8.25,2.5,11.0,5.0,8.5,4,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
292,AST,Home,CHI,6.8,2.2997584414213788,10.0,4.0,7.0,10,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
293,AST,Home,CHO,6.75,2.217355782608345,9.0,4.0,7.0,4,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
294,AST,Home,CLE,6.95,2.6847522673129647,11.0,2.0,7.0,20,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
295,AST,Home,DAL,6.4,2.2614786566062732,10.0,2.0,6.0,15,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
296,AST,Home,DEN,6.842105263157895,2.872535811492016,13.0,2.0,7.0,19,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
297,AST,Home,DET,6.444444444444445,2.6034165586355513,11.0,3.0,7.0,9,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
298,AST,Home,HOU,5.730769230769231,2.458579952862095,11.0,1.0,6.0,26,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
299,AST,Home,IND,8.88888888888889,3.8550111687401256,15.0,3.0,9.0,9,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
300,AST,Home,LAC,6.52,3.1107341041411214,15.0,2.0,6.0,25,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
301,AST,Home,LAL,7.6,2.64034629763381,10.0,2.0,9.0,15,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
302,AST,Home,MEM,6.111111111111111,2.741594402766581,11.0,1.0,6.0,18,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
303,AST,Home,MIA,5.0,2.449489742783178,9.0,2.0,4.0,7,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
304,AST,Home,MIL,7.375,2.9246489410818914,11.0,4.0,7.5,8,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
305,AST,Home,MIN,8.666666666666666,3.559026084010437,15.0,5.0,7.0,15,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
306,AST,Home,NJN,6.5,0.7071067811865476,7.0,6.0,6.5,2,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
307,AST,Home,NOH,6.8,2.3874672772626644,9.0,3.0,8.0,5,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
308,AST,Home,NOP,6.846153846153846,2.9957234475763905,11.0,2.0,6.0,13,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
309,AST,Home,NYK,7.333333333333333,4.123105625617661,14.0,1.0,8.0,9,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
310,AST,Home,OKC,7.190476190476191,2.3370718349902644,13.0,3.0,7.0,21,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
311,AST,Home,ORL,6.857142857142857,3.7606990231680526,12.0,3.0,5.0,7,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
312,AST,Home,PHI,6.8,1.8135294011647258,9.0,4.0,7.0,10,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
313,AST,Home,PHO,7.277777777777778,3.064129385141706,16.0,1.0,7.0,18,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
314,AST,Home,POR,7.523809523809524,2.5023798196726172,12.0,3.0,7.0,21,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
315,AST,Home,SAC,8.8125,3.310966626228661,15.0,3.0,8.5,16,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
316,AST,Home,SAS,6.0,3.244428422615251,15.0,0.0,5.5,20,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
317,AST,Home,TOR,8.0,2.7303013486693106,12.0,3.0,7.5,12,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
318,AST,Home,UTA,7.352941176470588,3.498949422158533,16.0,3.0,6.0,17,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
319,AST,Home,WAS,5.777777777777778,2.048034287907418,8.0,3.0,6.0,9,6.896551724137931,2.9311672020636776,16.0,0.0,7.0,406
320,BLK,Away,ATL,0.3,0.674948557710553,2.0,0.0,0.0,10,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
321,BLK,Away,BOS,0.1111111111111111,0.33333333333333337,1.0,0.0,0.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
322,BLK,Away,BRK,0.0,0.0,0.0,0.0,0.0,7,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
323,BLK,Away,CHA,0.5,1.0,2.0,0.0,0.0,4,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
324,BLK,Away,CHI,0.1111111111111111,0.33333333333333337,1.0,0.0,0.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
325,BLK,Away,CHO,0.75,0.9574271077563381,2.0,0.0,0.5,4,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
326,BLK,Away,CLE,0.3333333333333333,0.7669649888473704,3.0,0.0,0.0,18,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
327,BLK,Away,DAL,0.13333333333333333,0.5163977794943222,2.0,0.0,0.0,15,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
328,BLK,Away,DEN,0.3888888888888889,0.6978023391872253,2.0,0.0,0.0,18,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
329,BLK,Away,DET,0.125,0.3535533905932738,1.0,0.0,0.0,8,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
330,BLK,Away,HOU,0.25,0.44232586846469135,1.0,0.0,0.0,24,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
331,BLK,Away,IND,0.2857142857142857,0.4879500364742666,1.0,0.0,0.0,7,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
332,BLK,Away,LAC,0.12,0.33166247903553997,1.0,0.0,0.0,25,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
333,BLK,Away,LAL,0.2,0.5606119105813882,2.0,0.0,0.0,15,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
334,BLK,Away,MEM,0.3157894736842105,0.4775669329409193,1.0,0.0,0.0,19,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
335,BLK,Away,MIA,0.3333333333333333,0.5,1.0,0.0,0.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
336,BLK,Away,MIL,0.25,0.4629100498862757,1.0,0.0,0.0,8,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
337,BLK,Away,MIN,0.2,0.4140393356054125,1.0,0.0,0.0,15,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
338,BLK,Away,NJN,0.0,0.0,0.0,0.0,0.0,2,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
339,BLK,Away,NOH,0.0,0.0,0.0,0.0,0.0,5,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
340,BLK,Away,NOP,0.21428571428571427,0.5789342235218394,2.0,0.0,0.0,14,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
341,BLK,Away,NYK,0.3333333333333333,0.5,1.0,0.0,0.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
342,BLK,Away,OKC,0.05263157894736842,0.22941573387056177,1.0,0.0,0.0,19,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
343,BLK,Away,ORL,0.1111111111111111,0.33333333333333337,1.0,0.0,0.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
344,BLK,Away,PHI,0.7777777777777778,0.8333333333333334,2.0,0.0,1.0,9,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
345,BLK,Away,PHO,0.23529411764705882,0.5622957145383871,2.0,0.0,0.0,17,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
346,BLK,Away,POR,0.21052631578947367,0.41885390829169544,1.0,0.0,0.0,19,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
347,BLK,Away,SAC,0.23529411764705882,0.43723731609760313,1.0,0.0,0.0,17,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
348,BLK,Away,SAS,0.17647058823529413,0.5285941398709243,2.0,0.0,0.0,17,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
349,BLK,Away,TOR,0.18181818181818182,0.6030226891555273,2.0,0.0,0.0,11,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
350,BLK,Away,UTA,0.1875,0.4031128874149275,1.0,0.0,0.0,16,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
351,BLK,Away,WAS,0.2,0.4216370213557839,1.0,0.0,0.0,10,0.228643216080402,0.5073601042723627,3.0,0.0,0.0,398
352,BLK,Home,ATL,0.14285714285714285,0.37796447300922725,1.0,0.0,0.0,7,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
353,BLK,Home,BOS,0.3333333333333333,0.7071067811865476,2.0,0.0,0.0,9,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
354,BLK,Home,BRK,0.16666666666666666,0.408248290463863,1.0,0.0,0.0,6,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
355,BLK,Home,CHA,0.5,1.0,2.0,0.0,0.0,4,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
356,BLK,Home,CHI,0.1,0.31622776601683794,1.0,0.0,0.0,10,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
357,BLK,Home,CHO,0.25,0.5,1.0,0.0,0.0,4,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
358,BLK,Home,CLE,0.4,0.7539370349250519,3.0,0.0,0.0,20,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
359,BLK,Home,DAL,0.13333333333333333,0.35186577527449836,1.0,0.0,0.0,15,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
360,BLK,Home,DEN,0.21052631578947367,0.5353033790313108,2.0,0.0,0.0,19,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
361,BLK,Home,DET,0.0,0.0,0.0,0.0,0.0,9,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
362,BLK,Home,HOU,0.34615384615384615,0.6894814104706635,3.0,0.0,0.0,26,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
363,BLK,Home,IND,0.1111111111111111,0.3333333333333333,1.0,0.0,0.0,9,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
364,BLK,Home,LAC,0.32,0.5567764362830021,2.0,0.0,0.0,25,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
365,BLK,Home,LAL,0.0,0.0,0.0,0.0,0.0,15,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
366,BLK,Home,MEM,0.2777777777777778,0.5745131499601416,2.0,0.0,0.0,18,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
367,BLK,Home,MIA,0.14285714285714285,0.37796447300922725,1.0,0.0,0.0,7,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
368,BLK,Home,MIL,0.625,0.7440238091428449,2.0,0.0,0.5,8,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
369,BLK,Home,MIN,0.4666666666666667,0.7432233529572064,2.0,0.0,0.0,15,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
370,BLK,Home,NJN,0.5,0.7071067811865476,1.0,0.0,0.5,2,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
371,BLK,Home,NOH,0.0,0.0,0.0,0.0,0.0,5,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
372,BLK,Home,NOP,0.07692307692307693,0.2773500981126146,1.0,0.0,0.0,13,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
373,BLK,Home,NYK,0.0,0.0,0.0,0.0,0.0,9,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
374,BLK,Home,OKC,0.19047619047619047,0.4023739080814782,1.0,0.0,0.0,21,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
375,BLK,Home,ORL,0.0,0.0,0.0,0.0,0.0,7,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
376,BLK,Home,PHI,0.0,0.0,0.0,0.0,0.0,10,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
377,BLK,Home,PHO,0.16666666666666666,0.3834824944236852,1.0,0.0,0.0,18,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
378,BLK,Home,POR,0.42857142857142855,0.6761234037828133,2.0,0.0,0.0,21,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
379,BLK,Home,SAC,0.1875,0.5439056290693572,2.0,0.0,0.0,16,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
380,BLK,Home,SAS,0.2,0.41039134083406165,1.0,0.0,0.0,20,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
381,BLK,Home,TOR,0.3333333333333333,0.49236596391733095,1.0,0.0,0.0,12,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
382,BLK,Home,UTA,0.17647058823529413,0.5285941398709244,2.0,0.0,0.0,17,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
383,BLK,Home,WAS,0.2222222222222222,0.4409585518440985,1.0,0.0,0.0,9,0.229064039408867,0.515672985512712,3.0,0.0,0.0,406
384,DRB,Away,ATL,3.8,2.6583202716502514,8.0,0.0,3.5,10,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
385,DRB,Away,BOS,3.0,2.345207879911715,8.0,0.0,3.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
386,DRB,Away,BRK,4.428571428571429,2.2253945610567474,8.0,2.0,5.0,7,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
387,DRB,Away,CHA,3.75,2.217355782608345,6.0,1.0,4.0,4,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
388,DRB,Away,CHI,4.777777777777778,2.5873624493766707,9.0,1.0,5.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
389,DRB,Away,CHO,3.25,1.2583057392117916,5.0,2.0,3.0,4,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
390,DRB,Away,CLE,4.166666666666667,2.479326284200894,9.0,0.0,3.5,18,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
391,DRB,Away,DAL,3.6,2.1313979316066587,8.0,0.0,4.0,15,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
392,DRB,Away,DEN,3.388888888888889,1.8830166313622745,7.0,0.0,4.0,18,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
393,DRB,Away,DET,3.625,1.5059406173077154,6.0,2.0,3.0,8,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
394,DRB,Away,HOU,4.125,2.833226766964388,9.0,0.0,4.0,24,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
395,DRB,Away,IND,4.428571428571429,2.29906813420444,7.0,1.0,5.0,7,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
396,DRB,Away,LAC,4.2,2.7386127875258306,11.0,0.0,4.0,25,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
397,DRB,Away,LAL,4.733333333333333,3.104528182847635,10.0,0.0,4.0,15,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
398,DRB,Away,MEM,4.473684210526316,2.695024655682549,10.0,1.0,5.0,19,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
399,DRB,Away,MIA,3.7777777777777777,2.5385910352879693,9.0,1.0,3.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
400,DRB,Away,MIL,2.75,2.1213203435596424,5.0,0.0,3.5,8,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
401,DRB,Away,MIN,3.533333333333333,2.2318047362958033,10.0,1.0,3.0,15,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
402,DRB,Away,NJN,3.0,0.0,3.0,3.0,3.0,2,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
403,DRB,Away,NOH,4.6,3.4351128074635335,10.0,2.0,3.0,5,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
404,DRB,Away,NOP,3.642857142857143,2.134231724753677,7.0,0.0,4.0,14,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
405,DRB,Away,NYK,4.777777777777778,2.488864087178013,9.0,0.0,5.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
406,DRB,Away,OKC,4.105263157894737,2.3068674489230165,9.0,1.0,4.0,19,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
407,DRB,Away,ORL,4.666666666666667,1.8027756377319946,7.0,2.0,5.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
408,DRB,Away,PHI,3.6666666666666665,1.8027756377319946,7.0,1.0,3.0,9,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
409,DRB,Away,PHO,3.176470588235294,2.3514701283890216,8.0,0.0,2.0,17,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
410,DRB,Away,POR,3.9473684210526314,2.5489362533009357,9.0,0.0,4.0,19,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
411,DRB,Away,SAC,4.294117647058823,2.338928864949534,9.0,0.0,5.0,17,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
412,DRB,Away,SAS,3.4705882352941178,2.153997651426979,7.0,0.0,4.0,17,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
413,DRB,Away,TOR,3.3636363636363638,2.2482316283126735,7.0,0.0,3.0,11,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
414,DRB,Away,UTA,3.3125,1.8518009252256753,6.0,0.0,3.5,16,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
415,DRB,Away,WAS,3.1,2.330951164939612,7.0,0.0,2.5,10,3.879396984924623,2.354165104283823,11.0,0.0,4.0,398
416,DRB,Home,ATL,3.4285714285714284,2.29906813420444,7.0,1.0,3.0,7,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
417,DRB,Home,BOS,3.6666666666666665,1.3228756555322954,6.0,2.0,4.0,9,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
418,DRB,Home,BRK,4.166666666666667,1.4719601443879744,6.0,2.0,4.5,6,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
419,DRB,Home,CHA,2.25,0.9574271077563381,3.0,1.0,2.5,4,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
420,DRB,Home,CHI,4.1,2.5144029554194813,8.0,0.0,4.0,10,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
421,DRB,Home,CHO,3.75,0.957427107756338,5.0,3.0,3.5,4,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
422,DRB,Home,CLE,4.85,1.8431951662948318,8.0,1.0,5.0,20,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
423,DRB,Home,DAL,3.4,2.1313979316066587,8.0,0.0,3.0,15,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
424,DRB,Home,DEN,3.9473684210526314,2.172394587917682,7.0,0.0,3.0,19,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
425,DRB,Home,DET,3.6666666666666665,2.0,7.0,1.0,4.0,9,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
426,DRB,Home,HOU,3.9615384615384617,2.2177604781539277,9.0,0.0,4.0,26,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
427,DRB,Home,IND,3.2222222222222223,2.1081851067789197,8.0,1.0,3.0,9,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
428,DRB,Home,LAC,4.4,2.7386127875258306,12.0,1.0,4.0,25,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
429,DRB,Home,LAL,4.466666666666667,1.3557637102737474,7.0,2.0,4.0,15,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
430,DRB,Home,MEM,3.611111111111111,1.4608172124206968,7.0,1.0,4.0,18,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
431,DRB,Home,MIA,3.857142857142857,1.6761634196950517,7.0,2.0,3.0,7,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
432,DRB,Home,MIL,3.375,2.6152028055746874,8.0,1.0,3.0,8,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
433,DRB,Home,MIN,4.4,2.3543273227945902,8.0,2.0,4.0,15,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
434,DRB,Home,NJN,2.0,0.0,2.0,2.0,2.0,2,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
435,DRB,Home,NOH,2.8,1.788854381999832,5.0,0.0,3.0,5,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
436,DRB,Home,NOP,3.769230769230769,1.640825308284734,7.0,2.0,4.0,13,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
437,DRB,Home,NYK,5.111111111111111,1.9649710204252662,9.0,3.0,5.0,9,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
438,DRB,Home,OKC,4.476190476190476,2.581066593853162,9.0,1.0,4.0,21,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
439,DRB,Home,ORL,4.142857142857143,3.625307868699863,12.0,1.0,3.0,7,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
440,DRB,Home,PHI,3.9,0.8755950357709134,5.0,3.0,4.0,10,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
441,DRB,Home,PHO,3.8333333333333335,2.595244519818327,10.0,0.0,3.0,18,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
442,DRB,Home,POR,4.095238095238095,1.670471846657761,8.0,1.0,4.0,21,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
443,DRB,Home,SAC,4.125,3.0956959368344514,14.0,1.0,3.0,16,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
444,DRB,Home,SAS,3.75,1.831737742662616,7.0,0.0,4.0,20,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
445,DRB,Home,TOR,3.5,1.381698559415515,6.0,2.0,3.0,12,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
446,DRB,Home,UTA,3.588235294117647,1.4602578338007541,6.0,1.0,3.0,17,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
447,DRB,Home,WAS,4.0,2.121320343559643,7.0,1.0,4.0,9,3.958128078817734,2.089531920730775,14.0,0.0,4.0,406
448,FG,Away,ATL,7.6,3.8355066303046734,14.0,0.0,8.0,10,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
449,FG,Away,BOS,6.666666666666667,3.3166247903553994,14.0,3.0,6.0,9,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
450,FG,Away,BRK,10.142857142857142,2.5448360411214073,14.0,6.0,11.0,7,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
451,FG,Away,CHA,10.5,2.516611478423583,14.0,8.0,10.0,4,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
452,FG,Away,CHI,6.555555555555555,2.788866755113585,10.0,2.0,7.0,9,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
453,FG,Away,CHO,9.75,3.774917217635375,14.0,5.0,10.0,4,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
454,FG,Away,CLE,8.0,2.8284271247461903,12.0,3.0,8.0,18,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
455,FG,Away,DAL,8.133333333333333,3.777124126457412,17.0,1.0,8.0,15,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
456,FG,Away,DEN,8.444444444444445,3.2579716212648813,13.0,2.0,9.0,18,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
457,FG,Away,DET,7.0,3.1622776601683795,13.0,3.0,6.5,8,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
458,FG,Away,HOU,8.208333333333334,2.7501646854509363,13.0,2.0,8.0,24,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
459,FG,Away,IND,8.285714285714286,3.6384193323605842,14.0,3.0,7.0,7,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
460,FG,Away,LAC,7.32,3.325657829663178,14.0,0.0,7.0,25,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
461,FG,Away,LAL,7.4,3.718678720805473,17.0,3.0,6.0,15,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
462,FG,Away,MEM,7.947368421052632,2.8958530543314356,13.0,2.0,8.0,19,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
463,FG,Away,MIA,9.333333333333334,3.3541019662496847,14.0,4.0,9.0,9,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
464,FG,Away,MIL,6.75,2.1213203435596424,10.0,3.0,7.0,8,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
465,FG,Away,MIN,8.933333333333334,3.5949700310029744,15.0,2.0,9.0,15,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
466,FG,Away,NJN,6.0,0.0,6.0,6.0,6.0,2,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
467,FG,Away,NOH,6.4,2.073644135332772,10.0,5.0,6.0,5,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
468,FG,Away,NOP,9.0,3.3512339862756866,17.0,2.0,9.0,14,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
469,FG,Away,NYK,8.88888888888889,4.85912657903775,18.0,0.0,9.0,9,8.301507537688442,3.3994439816055255,20.0,0.0,8.0,398
